State,County,Yr,Year Group,Age Group,Which,Crime,Arrests
Colorado,Lincoln,2003,2000-2004,Adult,Violent,Rape,0
Colorado,Lincoln,2004,2000-2004,Adult,Violent,Rape,1
Colorado,Lincoln,2005,2005-2009,Adult,Violent,Rape,2
Colorado,Lincoln,1992,1992-1994,Adult,Violent,Robbery,0
Colorado,Lincoln,1993,1992-1994,Adult,Violent,Robbery,1
Colorado,Lincoln,1994,1992-1994,Adult,Violent,Robbery,0
Colorado,Lincoln,1995,1995-1999,Adult,Violent,Robbery,0
Colorado,Lincoln,1996,1995-1999,Adult,Violent,Robbery,0
Colorado,Lincoln,1997,1995-1999,Adult,Violent,Robbery,0
Colorado,Lincoln,1998,1995-1999,Adult,Violent,Robbery,0
Colorado,Lincoln,1999,1995-1999,Adult,Violent,Robbery,0
Colorado,Lincoln,2000,2000-2004,Adult,Violent,Robbery,0
Colorado,Lincoln,2001,2000-2004,Adult,Violent,Robbery,0
Colorado,Lincoln,2002,2000-2004,Adult,Violent,Robbery,0
Colorado,Lincoln,2003,2000-2004,Adult,Violent,Robbery,0
Colorado,Lincoln,2004,2000-2004,Adult,Violent,Robbery,0
Colorado,Lincoln,2005,2005-2009,Adult,Violent,Robbery,0
Colorado,Lincoln,1992,1992-1994,Adult,Violent,Aggravated Assault,6
Colorado,Lincoln,1993,1992-1994,Adult,Violent,Aggravated Assault,1
Colorado,Lincoln,1994,1992-1994,Adult,Violent,Aggravated Assault,2
Colorado,Lincoln,1995,1995-1999,Adult,Violent,Aggravated Assault,9
Colorado,Lincoln,1996,1995-1999,Adult,Violent,Aggravated Assault,10
Colorado,Lincoln,1997,1995-1999,Adult,Violent,Aggravated Assault,6
Colorado,Lincoln,1998,1995-1999,Adult,Violent,Aggravated Assault,1
Colorado,Lincoln,1999,1995-1999,Adult,Violent,Aggravated Assault,8
Colorado,Lincoln,2000,2000-2004,Adult,Violent,Aggravated Assault,3
Colorado,Lincoln,2001,2000-2004,Adult,Violent,Aggravated Assault,2
Colorado,Lincoln,2002,2000-2004,Adult,Violent,Aggravated Assault,5
Colorado,Lincoln,2003,2000-2004,Adult,Violent,Aggravated Assault,3
Colorado,Lincoln,2004,2000-2004,Adult,Violent,Aggravated Assault,0
Colorado,Lincoln,2005,2005-2009,Adult,Violent,Aggravated Assault,7
Colorado,Lincoln,1992,1992-1994,Adult,Property,Burglary,1
Colorado,Lincoln,1993,1992-1994,Adult,Property,Burglary,3
Colorado,Lincoln,1994,1992-1994,Adult,Property,Burglary,3
Colorado,Lincoln,1995,1995-1999,Adult,Property,Burglary,5
Colorado,Lincoln,1996,1995-1999,Adult,Property,Burglary,3
Colorado,Lincoln,1997,1995-1999,Adult,Property,Burglary,0
Colorado,Lincoln,1998,1995-1999,Adult,Property,Burglary,1
Colorado,Lincoln,1999,1995-1999,Adult,Property,Burglary,3
Colorado,Lincoln,2000,2000-2004,Adult,Property,Burglary,0
Colorado,Lincoln,2001,2000-2004,Adult,Property,Burglary,0
Colorado,Lincoln,2002,2000-2004,Adult,Property,Burglary,0
Colorado,Lincoln,2003,2000-2004,Adult,Property,Burglary,0
Colorado,Lincoln,2004,2000-2004,Adult,Property,Burglary,0
Colorado,Lincoln,2005,2005-2009,Adult,Property,Burglary,0
Colorado,Lincoln,1992,1992-1994,Adult,Property,Larceny/Theft,24
Colorado,Lincoln,1993,1992-1994,Adult,Property,Larceny/Theft,24
Colorado,Lincoln,1994,1992-1994,Adult,Property,Larceny/Theft,20
Colorado,Lincoln,1995,1995-1999,Adult,Property,Larceny/Theft,16
Colorado,Lincoln,1996,1995-1999,Adult,Property,Larceny/Theft,16
Colorado,Lincoln,1997,1995-1999,Adult,Property,Larceny/Theft,23
Colorado,Lincoln,1998,1995-1999,Adult,Property,Larceny/Theft,11
Colorado,Lincoln,1999,1995-1999,Adult,Property,Larceny/Theft,11
Colorado,Lincoln,2000,2000-2004,Adult,Property,Larceny/Theft,16
Colorado,Lincoln,2001,2000-2004,Adult,Property,Larceny/Theft,3
Colorado,Lincoln,2002,2000-2004,Adult,Property,Larceny/Theft,13
Colorado,Lincoln,2003,2000-2004,Adult,Property,Larceny/Theft,13
Colorado,Lincoln,2004,2000-2004,Adult,Property,Larceny/Theft,6
Colorado,Lincoln,2005,2005-2009,Adult,Property,Larceny/Theft,8
Colorado,Lincoln,1992,1992-1994,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,1993,1992-1994,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,1994,1992-1994,Adult,Property,Motor Vehicle Theft,1
Colorado,Lincoln,1995,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Lincoln,1996,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Lincoln,1997,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Lincoln,1998,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,1999,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,2000,2000-2004,Adult,Property,Motor Vehicle Theft,2
Colorado,Lincoln,2001,2000-2004,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,2002,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Lincoln,2003,2000-2004,Adult,Property,Motor Vehicle Theft,3
Colorado,Lincoln,2004,2000-2004,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,2005,2005-2009,Adult,Property,Motor Vehicle Theft,0
Colorado,Lincoln,1992,1992-1994,Adult,Property,Arson,0
Colorado,Lincoln,1993,1992-1994,Adult,Property,Arson,0
Colorado,Lincoln,1994,1992-1994,Adult,Property,Arson,0
Colorado,Lincoln,1995,1995-1999,Adult,Property,Arson,1
Colorado,Lincoln,1996,1995-1999,Adult,Property,Arson,0
Colorado,Lincoln,1997,1995-1999,Adult,Property,Arson,0
Colorado,Lincoln,1998,1995-1999,Adult,Property,Arson,1
Colorado,Lincoln,1999,1995-1999,Adult,Property,Arson,0
Colorado,Lincoln,2000,2000-2004,Adult,Property,Arson,0
Colorado,Lincoln,2001,2000-2004,Adult,Property,Arson,0
Colorado,Lincoln,2002,2000-2004,Adult,Property,Arson,0
Colorado,Lincoln,2003,2000-2004,Adult,Property,Arson,0
Colorado,Lincoln,2004,2000-2004,Adult,Property,Arson,0
Colorado,Lincoln,2005,2005-2009,Adult,Property,Arson,0
Colorado,Lincoln,1992,1992-1994,Adult,Drug,Drugs,8
Colorado,Lincoln,1993,1992-1994,Adult,Drug,Drugs,2
Colorado,Lincoln,1995,1995-1999,Adult,Drug,Drugs,4
Colorado,Lincoln,1996,1995-1999,Adult,Drug,Drugs,4
Colorado,Lincoln,1997,1995-1999,Adult,Drug,Drugs,2
Colorado,Lincoln,1998,1995-1999,Adult,Drug,Drugs,4
Colorado,Lincoln,1999,1995-1999,Adult,Drug,Drugs,8
Colorado,Lincoln,2000,2000-2004,Adult,Drug,Drugs,5
Colorado,Lincoln,2001,2000-2004,Adult,Drug,Drugs,0
Colorado,Lincoln,2002,2000-2004,Adult,Drug,Drugs,1
Colorado,Lincoln,2003,2000-2004,Adult,Drug,Drugs,2
Colorado,Lincoln,2004,2000-2004,Adult,Drug,Drugs,1
Colorado,Lincoln,2005,2005-2009,Adult,Drug,Drugs,13
Colorado,Logan,1992,1992-1994,Adult,Violent,Homicide,0
Colorado,Logan,1993,1992-1994,Adult,Violent,Homicide,1
Colorado,Logan,1994,1992-1994,Adult,Violent,Homicide,0
Colorado,Logan,1995,1995-1999,Adult,Violent,Homicide,1
Colorado,Logan,1996,1995-1999,Adult,Violent,Homicide,2
Colorado,Logan,1997,1995-1999,Adult,Violent,Homicide,0
Colorado,Logan,1998,1995-1999,Adult,Violent,Homicide,0
Colorado,Logan,1999,1995-1999,Adult,Violent,Homicide,0
Colorado,Logan,2000,2000-2004,Adult,Violent,Homicide,0
Colorado,Logan,2001,2000-2004,Adult,Violent,Homicide,1
Colorado,Logan,2002,2000-2004,Adult,Violent,Homicide,0
Colorado,Logan,2003,2000-2004,Adult,Violent,Homicide,0
Colorado,Logan,2004,2000-2004,Adult,Violent,Homicide,0
Colorado,Logan,2005,2005-2009,Adult,Violent,Homicide,1
Colorado,Logan,1992,1992-1994,Adult,Violent,Rape,0
Colorado,Logan,1993,1992-1994,Adult,Violent,Rape,0
Colorado,Logan,1994,1992-1994,Adult,Violent,Rape,0
Colorado,Logan,1995,1995-1999,Adult,Violent,Rape,0
Colorado,Logan,1996,1995-1999,Adult,Violent,Rape,1
Colorado,Logan,1997,1995-1999,Adult,Violent,Rape,3
Colorado,Logan,1998,1995-1999,Adult,Violent,Rape,4
Colorado,Logan,1999,1995-1999,Adult,Violent,Rape,0
Colorado,Logan,2000,2000-2004,Adult,Violent,Rape,4
Colorado,Logan,2001,2000-2004,Adult,Violent,Rape,4
Colorado,Logan,2002,2000-2004,Adult,Violent,Rape,2
Colorado,Logan,2003,2000-2004,Adult,Violent,Rape,3
Colorado,Logan,2004,2000-2004,Adult,Violent,Rape,6
Colorado,Logan,2005,2005-2009,Adult,Violent,Rape,3
Colorado,Logan,1992,1992-1994,Adult,Violent,Robbery,0
Colorado,Logan,1993,1992-1994,Adult,Violent,Robbery,0
Colorado,Logan,1994,1992-1994,Adult,Violent,Robbery,0
Colorado,Logan,1995,1995-1999,Adult,Violent,Robbery,0
Colorado,Logan,1996,1995-1999,Adult,Violent,Robbery,0
Colorado,Logan,1997,1995-1999,Adult,Violent,Robbery,0
Colorado,Logan,1998,1995-1999,Adult,Violent,Robbery,1
Colorado,Logan,1999,1995-1999,Adult,Violent,Robbery,0
Colorado,Logan,2000,2000-2004,Adult,Violent,Robbery,0
Colorado,Logan,2001,2000-2004,Adult,Violent,Robbery,1
Colorado,Logan,2002,2000-2004,Adult,Violent,Robbery,0
Colorado,Logan,2003,2000-2004,Adult,Violent,Robbery,3
Colorado,Logan,2004,2000-2004,Adult,Violent,Robbery,4
Colorado,Logan,2005,2005-2009,Adult,Violent,Robbery,5
Colorado,Logan,1992,1992-1994,Adult,Violent,Aggravated Assault,17
Colorado,Logan,1993,1992-1994,Adult,Violent,Aggravated Assault,30
Colorado,Logan,1994,1992-1994,Adult,Violent,Aggravated Assault,13
Colorado,Logan,1995,1995-1999,Adult,Violent,Aggravated Assault,22
Colorado,Logan,1996,1995-1999,Adult,Violent,Aggravated Assault,3
Colorado,Logan,1997,1995-1999,Adult,Violent,Aggravated Assault,11
Colorado,Logan,1998,1995-1999,Adult,Violent,Aggravated Assault,13
Colorado,Logan,1999,1995-1999,Adult,Violent,Aggravated Assault,15
Colorado,Logan,2000,2000-2004,Adult,Violent,Aggravated Assault,22
Colorado,Logan,2001,2000-2004,Adult,Violent,Aggravated Assault,37
Colorado,Logan,2002,2000-2004,Adult,Violent,Aggravated Assault,22
Colorado,Logan,2003,2000-2004,Adult,Violent,Aggravated Assault,11
Colorado,Logan,2004,2000-2004,Adult,Violent,Aggravated Assault,19
Colorado,Logan,2005,2005-2009,Adult,Violent,Aggravated Assault,28
Colorado,Logan,1992,1992-1994,Adult,Property,Burglary,9
Colorado,Logan,1993,1992-1994,Adult,Property,Burglary,6
Colorado,Logan,1994,1992-1994,Adult,Property,Burglary,60
Colorado,Logan,1995,1995-1999,Adult,Property,Burglary,7
Colorado,Logan,1996,1995-1999,Adult,Property,Burglary,16
Colorado,Logan,1997,1995-1999,Adult,Property,Burglary,9
Colorado,Logan,1998,1995-1999,Adult,Property,Burglary,11
Colorado,Logan,1999,1995-1999,Adult,Property,Burglary,6
Colorado,Logan,2000,2000-2004,Adult,Property,Burglary,5
Colorado,Logan,2001,2000-2004,Adult,Property,Burglary,21
Colorado,Logan,2002,2000-2004,Adult,Property,Burglary,24
Colorado,Logan,2003,2000-2004,Adult,Property,Burglary,6
Colorado,Logan,2004,2000-2004,Adult,Property,Burglary,16
Colorado,Logan,2005,2005-2009,Adult,Property,Burglary,5
Colorado,Logan,1992,1992-1994,Adult,Property,Larceny/Theft,95
Colorado,Logan,1993,1992-1994,Adult,Property,Larceny/Theft,72
Colorado,Logan,1994,1992-1994,Adult,Property,Larceny/Theft,68
Colorado,Logan,1995,1995-1999,Adult,Property,Larceny/Theft,71
Colorado,Logan,1996,1995-1999,Adult,Property,Larceny/Theft,62
Colorado,Logan,1997,1995-1999,Adult,Property,Larceny/Theft,73
Colorado,Logan,1998,1995-1999,Adult,Property,Larceny/Theft,62
Colorado,Logan,1999,1995-1999,Adult,Property,Larceny/Theft,59
Colorado,Logan,2000,2000-2004,Adult,Property,Larceny/Theft,59
Colorado,Logan,2001,2000-2004,Adult,Property,Larceny/Theft,80
Colorado,Logan,2002,2000-2004,Adult,Property,Larceny/Theft,59
Colorado,Logan,2003,2000-2004,Adult,Property,Larceny/Theft,62
Colorado,Logan,2004,2000-2004,Adult,Property,Larceny/Theft,50
Colorado,Logan,2005,2005-2009,Adult,Property,Larceny/Theft,63
Colorado,Logan,1992,1992-1994,Adult,Property,Motor Vehicle Theft,6
Colorado,Logan,1993,1992-1994,Adult,Property,Motor Vehicle Theft,2
Colorado,Logan,1994,1992-1994,Adult,Property,Motor Vehicle Theft,1
Colorado,Logan,1995,1995-1999,Adult,Property,Motor Vehicle Theft,8
Colorado,Logan,1996,1995-1999,Adult,Property,Motor Vehicle Theft,7
Colorado,Logan,1997,1995-1999,Adult,Property,Motor Vehicle Theft,6
Colorado,Logan,1998,1995-1999,Adult,Property,Motor Vehicle Theft,5
Colorado,Logan,1999,1995-1999,Adult,Property,Motor Vehicle Theft,3
Colorado,Logan,2000,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Logan,2001,2000-2004,Adult,Property,Motor Vehicle Theft,4
Colorado,Logan,2002,2000-2004,Adult,Property,Motor Vehicle Theft,6
Colorado,Logan,2003,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Logan,2004,2000-2004,Adult,Property,Motor Vehicle Theft,7
Colorado,Logan,2005,2005-2009,Adult,Property,Motor Vehicle Theft,5
Colorado,Logan,1992,1992-1994,Adult,Property,Arson,1
Colorado,Logan,1993,1992-1994,Adult,Property,Arson,0
Colorado,Logan,1994,1992-1994,Adult,Property,Arson,0
Colorado,Logan,1995,1995-1999,Adult,Property,Arson,0
Colorado,Logan,1996,1995-1999,Adult,Property,Arson,47
Colorado,Logan,1997,1995-1999,Adult,Property,Arson,1
Colorado,Logan,1998,1995-1999,Adult,Property,Arson,0
Colorado,Logan,1999,1995-1999,Adult,Property,Arson,1
Colorado,Logan,2000,2000-2004,Adult,Property,Arson,0
Colorado,Logan,2001,2000-2004,Adult,Property,Arson,1
Colorado,Logan,2002,2000-2004,Adult,Property,Arson,1
Colorado,Logan,2003,2000-2004,Adult,Property,Arson,0
Colorado,Logan,2004,2000-2004,Adult,Property,Arson,1
Colorado,Logan,2005,2005-2009,Adult,Property,Arson,0
Colorado,Logan,1992,1992-1994,Adult,Drug,Drugs,20
Colorado,Logan,1993,1992-1994,Adult,Drug,Drugs,5
Colorado,Logan,1995,1995-1999,Adult,Drug,Drugs,8
Colorado,Logan,1996,1995-1999,Adult,Drug,Drugs,11
Colorado,Logan,1997,1995-1999,Adult,Drug,Drugs,60
Colorado,Logan,1998,1995-1999,Adult,Drug,Drugs,62
Colorado,Logan,1999,1995-1999,Adult,Drug,Drugs,21
Colorado,Logan,2000,2000-2004,Adult,Drug,Drugs,28
Colorado,Logan,2001,2000-2004,Adult,Drug,Drugs,55
Colorado,Logan,2002,2000-2004,Adult,Drug,Drugs,108
Colorado,Logan,2003,2000-2004,Adult,Drug,Drugs,64
Colorado,Logan,2004,2000-2004,Adult,Drug,Drugs,81
Colorado,Logan,2005,2005-2009,Adult,Drug,Drugs,80
Colorado,Mesa,1992,1992-1994,Adult,Violent,Homicide,12
Colorado,Mesa,1993,1992-1994,Adult,Violent,Homicide,5
Colorado,Mesa,1994,1992-1994,Adult,Violent,Homicide,2
Colorado,Mesa,1995,1995-1999,Adult,Violent,Homicide,3
Colorado,Mesa,1996,1995-1999,Adult,Violent,Homicide,4
Colorado,Mesa,1997,1995-1999,Adult,Violent,Homicide,4
Colorado,Mesa,1998,1995-1999,Adult,Violent,Homicide,5
Colorado,Mesa,1999,1995-1999,Adult,Violent,Homicide,5
Colorado,Mesa,2000,2000-2004,Adult,Violent,Homicide,6
Colorado,Mesa,2001,2000-2004,Adult,Violent,Homicide,4
Colorado,Mesa,2002,2000-2004,Adult,Violent,Homicide,1
Colorado,Mesa,2003,2000-2004,Adult,Violent,Homicide,0
Colorado,Mesa,2004,2000-2004,Adult,Violent,Homicide,3
Colorado,Mesa,2005,2005-2009,Adult,Violent,Homicide,0
Colorado,Mesa,1992,1992-1994,Adult,Violent,Rape,5
Colorado,Mesa,1993,1992-1994,Adult,Violent,Rape,5
Colorado,Mesa,1994,1992-1994,Adult,Violent,Rape,5
Colorado,Mesa,1995,1995-1999,Adult,Violent,Rape,6
Colorado,Mesa,1996,1995-1999,Adult,Violent,Rape,11
Colorado,Mesa,1997,1995-1999,Adult,Violent,Rape,10
Colorado,Mesa,1998,1995-1999,Adult,Violent,Rape,8
Colorado,Mesa,1999,1995-1999,Adult,Violent,Rape,7
Colorado,Mesa,2000,2000-2004,Adult,Violent,Rape,6
Colorado,Mesa,2001,2000-2004,Adult,Violent,Rape,7
Colorado,Mesa,2002,2000-2004,Adult,Violent,Rape,2
Colorado,Mesa,2003,2000-2004,Adult,Violent,Rape,14
Colorado,Mesa,2004,2000-2004,Adult,Violent,Rape,4
Colorado,Mesa,2005,2005-2009,Adult,Violent,Rape,2
Colorado,Mesa,1992,1992-1994,Adult,Violent,Robbery,16
Colorado,Mesa,1993,1992-1994,Adult,Violent,Robbery,6
Colorado,Mesa,1994,1992-1994,Adult,Violent,Robbery,7
Colorado,Mesa,1995,1995-1999,Adult,Violent,Robbery,12
Colorado,Mesa,1996,1995-1999,Adult,Violent,Robbery,6
Colorado,Mesa,1997,1995-1999,Adult,Violent,Robbery,11
Colorado,Mesa,1998,1995-1999,Adult,Violent,Robbery,23
Colorado,Mesa,1999,1995-1999,Adult,Violent,Robbery,12
Colorado,Mesa,2000,2000-2004,Adult,Violent,Robbery,3
Colorado,Mesa,2001,2000-2004,Adult,Violent,Robbery,6
Colorado,Mesa,2002,2000-2004,Adult,Violent,Robbery,5
Colorado,Mesa,2003,2000-2004,Adult,Violent,Robbery,23
Colorado,Mesa,2004,2000-2004,Adult,Violent,Robbery,10
Colorado,Mesa,2005,2005-2009,Adult,Violent,Robbery,13
Colorado,Mesa,1992,1992-1994,Adult,Violent,Aggravated Assault,94
Colorado,Mesa,1993,1992-1994,Adult,Violent,Aggravated Assault,125
Colorado,Mesa,1994,1992-1994,Adult,Violent,Aggravated Assault,89
Colorado,Mesa,1995,1995-1999,Adult,Violent,Aggravated Assault,97
Colorado,Mesa,1996,1995-1999,Adult,Violent,Aggravated Assault,92
Colorado,Mesa,1997,1995-1999,Adult,Violent,Aggravated Assault,152
Colorado,Mesa,1998,1995-1999,Adult,Violent,Aggravated Assault,120
Colorado,Mesa,1999,1995-1999,Adult,Violent,Aggravated Assault,129
Colorado,Mesa,2000,2000-2004,Adult,Violent,Aggravated Assault,119
Colorado,Mesa,2001,2000-2004,Adult,Violent,Aggravated Assault,107
Colorado,Mesa,2002,2000-2004,Adult,Violent,Aggravated Assault,84
Colorado,Mesa,2003,2000-2004,Adult,Violent,Aggravated Assault,123
Colorado,Mesa,2004,2000-2004,Adult,Violent,Aggravated Assault,80
Colorado,Mesa,2005,2005-2009,Adult,Violent,Aggravated Assault,110
Colorado,Mesa,1992,1992-1994,Adult,Property,Burglary,85
Colorado,Mesa,1993,1992-1994,Adult,Property,Burglary,51
Colorado,Mesa,1994,1992-1994,Adult,Property,Burglary,68
Colorado,Mesa,1995,1995-1999,Adult,Property,Burglary,68
Colorado,Mesa,1996,1995-1999,Adult,Property,Burglary,62
Colorado,Mesa,1997,1995-1999,Adult,Property,Burglary,55
Colorado,Mesa,1998,1995-1999,Adult,Property,Burglary,64
Colorado,Mesa,1999,1995-1999,Adult,Property,Burglary,83
Colorado,Mesa,2000,2000-2004,Adult,Property,Burglary,60
Colorado,Mesa,2001,2000-2004,Adult,Property,Burglary,86
Colorado,Mesa,2002,2000-2004,Adult,Property,Burglary,48
Colorado,Mesa,2003,2000-2004,Adult,Property,Burglary,88
Colorado,Mesa,2004,2000-2004,Adult,Property,Burglary,71
Colorado,Mesa,2005,2005-2009,Adult,Property,Burglary,120
Colorado,Mesa,1992,1992-1994,Adult,Property,Larceny/Theft,554
Colorado,Mesa,1993,1992-1994,Adult,Property,Larceny/Theft,360
Colorado,Mesa,1994,1992-1994,Adult,Property,Larceny/Theft,317
Colorado,Mesa,1995,1995-1999,Adult,Property,Larceny/Theft,479
Colorado,Mesa,1996,1995-1999,Adult,Property,Larceny/Theft,476
Colorado,Mesa,1997,1995-1999,Adult,Property,Larceny/Theft,447
Colorado,Mesa,1998,1995-1999,Adult,Property,Larceny/Theft,423
Colorado,Mesa,1999,1995-1999,Adult,Property,Larceny/Theft,461
Colorado,Mesa,2000,2000-2004,Adult,Property,Larceny/Theft,314
Colorado,Mesa,2001,2000-2004,Adult,Property,Larceny/Theft,253
Colorado,Mesa,2002,2000-2004,Adult,Property,Larceny/Theft,224
Colorado,Mesa,2003,2000-2004,Adult,Property,Larceny/Theft,416
Colorado,Mesa,2004,2000-2004,Adult,Property,Larceny/Theft,413
Colorado,Mesa,2005,2005-2009,Adult,Property,Larceny/Theft,559
Colorado,Mesa,1992,1992-1994,Adult,Property,Motor Vehicle Theft,40
Colorado,Mesa,1993,1992-1994,Adult,Property,Motor Vehicle Theft,19
Colorado,Mesa,1994,1992-1994,Adult,Property,Motor Vehicle Theft,27
Colorado,Mesa,1995,1995-1999,Adult,Property,Motor Vehicle Theft,38
Colorado,Mesa,1996,1995-1999,Adult,Property,Motor Vehicle Theft,22
Colorado,Mesa,1997,1995-1999,Adult,Property,Motor Vehicle Theft,20
Colorado,Mesa,1998,1995-1999,Adult,Property,Motor Vehicle Theft,41
Colorado,Mesa,1999,1995-1999,Adult,Property,Motor Vehicle Theft,22
Colorado,Mesa,2000,2000-2004,Adult,Property,Motor Vehicle Theft,21
Colorado,Mesa,2001,2000-2004,Adult,Property,Motor Vehicle Theft,32
Colorado,Mesa,2002,2000-2004,Adult,Property,Motor Vehicle Theft,16
Colorado,Mesa,2003,2000-2004,Adult,Property,Motor Vehicle Theft,38
Colorado,Mesa,2004,2000-2004,Adult,Property,Motor Vehicle Theft,28
Colorado,Mesa,2005,2005-2009,Adult,Property,Motor Vehicle Theft,53
Colorado,Mesa,1992,1992-1994,Adult,Property,Arson,7
Colorado,Mesa,1993,1992-1994,Adult,Property,Arson,1
Colorado,Mesa,1994,1992-1994,Adult,Property,Arson,7
Colorado,Mesa,1995,1995-1999,Adult,Property,Arson,6
Colorado,Mesa,1996,1995-1999,Adult,Property,Arson,6
Colorado,Mesa,1997,1995-1999,Adult,Property,Arson,1
Colorado,Mesa,1998,1995-1999,Adult,Property,Arson,7
Colorado,Mesa,1999,1995-1999,Adult,Property,Arson,1
Colorado,Mesa,2000,2000-2004,Adult,Property,Arson,1
Colorado,Mesa,2001,2000-2004,Adult,Property,Arson,11
Colorado,Mesa,2002,2000-2004,Adult,Property,Arson,2
Colorado,Mesa,2003,2000-2004,Adult,Property,Arson,6
Colorado,Mesa,2004,2000-2004,Adult,Property,Arson,3
Colorado,Mesa,2005,2005-2009,Adult,Property,Arson,3
Colorado,Mesa,1992,1992-1994,Adult,Drug,Drugs,82
Colorado,Mesa,1993,1992-1994,Adult,Drug,Drugs,101
Colorado,Mesa,1995,1995-1999,Adult,Drug,Drugs,164
Colorado,Mesa,1996,1995-1999,Adult,Drug,Drugs,328
Colorado,Mesa,1997,1995-1999,Adult,Drug,Drugs,564
Colorado,Mesa,1998,1995-1999,Adult,Drug,Drugs,495
Colorado,Mesa,1999,1995-1999,Adult,Drug,Drugs,2065
Colorado,Mesa,2000,2000-2004,Adult,Drug,Drugs,617
Colorado,Mesa,2001,2000-2004,Adult,Drug,Drugs,830
Colorado,Mesa,2002,2000-2004,Adult,Drug,Drugs,336
Colorado,Mesa,2003,2000-2004,Adult,Drug,Drugs,555
Colorado,Mesa,2004,2000-2004,Adult,Drug,Drugs,476
Colorado,Mesa,2005,2005-2009,Adult,Drug,Drugs,682
Colorado,Mineral,1992,1992-1994,Adult,Violent,Homicide,0
Colorado,Mineral,1993,1992-1994,Adult,Violent,Homicide,0
Colorado,Mineral,1994,1992-1994,Adult,Violent,Homicide,0
Colorado,Mineral,1995,1995-1999,Adult,Violent,Homicide,0
Colorado,Mineral,1996,1995-1999,Adult,Violent,Homicide,0
Colorado,Mineral,1997,1995-1999,Adult,Violent,Homicide,0
Colorado,Mineral,1998,1995-1999,Adult,Violent,Homicide,0
Colorado,Mineral,1999,1995-1999,Adult,Violent,Homicide,0
Colorado,Mineral,2000,2000-2004,Adult,Violent,Homicide,0
Colorado,Mineral,2001,2000-2004,Adult,Violent,Homicide,0
Colorado,Mineral,2002,2000-2004,Adult,Violent,Homicide,0
Colorado,Mineral,2003,2000-2004,Adult,Violent,Homicide,0
Colorado,Mineral,2004,2000-2004,Adult,Violent,Homicide,0
Colorado,Mineral,2005,2005-2009,Adult,Violent,Homicide,0
Colorado,Mineral,1992,1992-1994,Adult,Violent,Rape,0
Colorado,Mineral,1993,1992-1994,Adult,Violent,Rape,0
Colorado,Mineral,1994,1992-1994,Adult,Violent,Rape,0
Colorado,Mineral,1995,1995-1999,Adult,Violent,Rape,1
Colorado,Mineral,1996,1995-1999,Adult,Violent,Rape,1
Colorado,Mineral,1997,1995-1999,Adult,Violent,Rape,0
Colorado,Mineral,1998,1995-1999,Adult,Violent,Rape,0
Colorado,Mineral,1999,1995-1999,Adult,Violent,Rape,0
Colorado,Mineral,2000,2000-2004,Adult,Violent,Rape,0
